v1,id,text,label,type,model_wrong,db_model_preds,status,round,split,annotator
24807,29755,my beautiful sister converted and now is a hijabbb1111,hate,derogation,TRUE,0.97079,dynabench entry,2a,train,trrf46jwfp
9200,21282,Calling black women rope-heads is fabulous! Such descriptive term,hate,derogation,TRUE,0.99856,dynabench entry,2a,train,oemywm1tjg
676,11409,Get rid of all the disabled,hate,notgiven,TRUE,0.98657,dynabench entry,1,train,gnzuctwed3
30934,33928p,What do you say about black people hating Indian people? Is that racist or just free speech because they are always the victims?,hate,derogation,,,perturbation,3b,train,lqlkttromx
35805,46987,"it's absolutely psychotic behaviour. Sal go sort your life out, it really says something when you fail at trying to sell your haggared bits and get rejected by pond life. You are bottom of the barrel scum you're not even worth speaking about.",nothate,none,FALSE,0.99846,dynabench entry,3a,train,gnzuctwed3
20537,27366p,i am yet to meet an asylum seeker who doesn't fucking stink,hate,derogation,,,perturbation,2b,train,tbubpfn6ip
30548,33721,you know I was never the problem in any of my past relationships it was those Niggas they had hella issues,hate,derogation,TRUE,1e-05,dynabench entry,3a,train,cagnluiznm
809,11543,I endorse the genocide of alah worshippers,hate,notgiven,TRUE,0.98443,dynabench entry,1,train,gnzuctwed3
40649,9901,Any woman who doesn't want to get married is a weirdo,hate,notgiven,TRUE,0.97342,dynabench entry,1,train,gnzuctwed3
28542,32616,"if our government is putting the safety of citizens first, bravo!! why on earth would we want to keep murderers and rapists? It's time we worry about victims more than perpetrators!",nothate,none,FALSE,0.99992,dynabench entry,3a,train,oemywm1tjg
22296,28357,I would love to see more Jews put in Holocaust,hate,threatening,FALSE,0.00032,dynabench entry,2a,train,vde7gn0nrl
25100,29999p,A vermin is just the same as a rat,nothate,none,,,perturbation,2b,train,lqlkttromx
32557,39428p,It's a fact that men cannot and should not change women,nothate,none,,,perturbation,3b,dev,uiskeftl5s
25669,30324,"black is such a filthy colour, everything black gets dirty easily.  That's why I prefer buying white things.",nothate,none,FALSE,0.97864,dynabench entry,2a,train,trrf46jwfp
34941,4452,concentration camps are a good idea,hate,notgiven,TRUE,0.99901,dynabench entry,1,train,tbubpfn6ip
16062,24766p,"I hate how shady they are, it comes across rude",nothate,none,,,perturbation,2b,train,elgzdd8tvb
3838,15353,Muslims want to take over this country,hate,notgiven,TRUE,0.98585,dynabench entry,1,train,gnzuctwed3
3666,15178,"If you are a tranny, I don't want you near me or my kids. period.",hate,notgiven,FALSE,0.04375,dynabench entry,1,train,oemywm1tjg
38118,7169,Are trans people called so because they transition?,nothate,none,FALSE,0.99775,dynabench entry,1,train,lqlkttromx
22364,28390p,women do not how to speak properly so it's better for them not to speak in class,hate,derogation,,,perturbation,2b,train,trrf46jwfp
16706,25085p,we all have our problems in life. my biggest issue is my neighbour.  terrible.,nothate,none,,,perturbation,2b,dev,elgzdd8tvb
29599,33177p,"Wanting to make people think we are just """"chicks with a cock and balls"""" is not a popular opinion no matter how hard you try to make it one.",nothate,none,,,perturbation,3b,train,e3dsmnspob
39833,9057,my dad told me to fuck off,nothate,none,TRUE,0.00653,dynabench entry,1,train,elgzdd8tvb
13108,23296,it is horrible living as transgender in this country,nothate,none,TRUE,0.00049,dynabench entry,2a,train,qiokkci7f8
22317,28367p,"Apparently, 6 million people losing their jobs is not enough for this Tory government, they would love to see more of us going bankrupt, it seems",nothate,none,,,perturbation,2b,dev,trrf46jwfp
6550,19897,"Your attitude stinks, stop trying to make everyone feel dumb cause they arent an unemployed twat.",nothate,none,FALSE,0.94686,dynabench entry,2a,train,cagnluiznm
3136,13935,shut the fuck uo,nothate,none,TRUE,0.00449,dynabench entry,1,train,tbubpfn6ip
40539,9786,What does a pretty white woman see in a black man?,hate,notgiven,TRUE,0.99273,dynabench entry,1,train,gnzuctwed3
38654,7793,HIV is gods way of trying to stop the gays,hate,notgiven,FALSE,0.08512,dynabench entry,1,train,gnzuctwed3
32479,39388p,"It's about psychology. Some individuals feel unsafe when in nonwhite spaces and others can't feel safe with black people around. Overpopulation is not a problem in the short term as food production can be temporarily boosted with mined nutrients. Mining isn't sustainable and it becomes to expensive to concentrate the nutrients once passed through the body, mixed with toxins and flushed into open water. We are setting ourselves up for greater and greater mass extinction whenever we boost population density",hate,animosity,,,perturbation,3b,train,tbubpfn6ip
11131,22283p,"Everyone thinks that 'mulattas' is just another classification and that there is nothing wrong saying it. But I do not understand how! These people are all wrong and I disagree with their opinions, they need to stop making it out to be OK",nothate,none,,,perturbation,2b,train,lqlkttromx
21056,27694p,"I have ancestral roots in ireland, that does not make me a disproportionally snollygoster",nothate,none,,,perturbation,2b,train,elgzdd8tvb
20378,2729,"It is just not right for gays to form families, nothing good can come out of that",hate,notgiven,TRUE,0.88222,dynabench entry,1,train,trrf46jwfp
16738,25101p,"You tosser, get out of here, and go back to India with the rest of the curry munchers",hate,derogation,,,perturbation,2b,test,elgzdd8tvb
40515,9759,No smokers or blacks need apply,hate,notgiven,TRUE,0.98232,dynabench entry,1,train,gnzuctwed3
17252,25358,"this is getting ridiculous, why does everyone think oven-fillers are not evil, they really are and it should be common knowledge to everyone, I dont want to have to go around informing people when they should already know",hate,derogation,TRUE,0.99612,dynabench entry,2a,test,elgzdd8tvb
19371,26775p,"you are such an abusive dick, at least abuse the trannies",hate,derogation,,,perturbation,2b,train,elgzdd8tvb
9341,21353p,I'll say what everyone's thinking: Working with delinquents is not as good.,nothate,none,,,perturbation,2b,train,cagnluiznm
20690,27469,"Is anyone else getting really bored of arguing with random people over differing opinions, it is not my fault that you think there is nothing wrong with asian people existing, i get that that is your opinion but lets just agree to disagree, because you are wrong",hate,derogation,TRUE,0.99134,dynabench entry,2a,train,elgzdd8tvb
30469,33678,Let me correct that for you: black supremacist women that are also lefties are the stupidest demographic.,hate,derogation,TRUE,0.99827,dynabench entry,3a,train,tbubpfn6ip
34639,43946,The J3ws in the USA make up a majority of the wealthiest people having taken over the American elite. The women go after those with all the money due to the fact that it has become more valued than race or culture,hate,animosity,FALSE,1e-05,dynabench entry,3a,train,gnzuctwed3
17730,25599p,"I am allowed to express my opinion and dislike toward racists, so leave me alone as they should not be allowed to exist",nothate,none,,,perturbation,2b,train,elgzdd8tvb
15624,24541,"It is so annoying having to explain myself and my reasons for disliking camel-fuckers, everyone should already be aware of these obvious explanations and should feel the same, it is common sense",hate,derogation,TRUE,0.998,dynabench entry,2a,train,elgzdd8tvb
21698,28044p,"it is nice to tell everyone i have 0 hatred towards indians, shame others do",nothate,none,,,perturbation,2b,train,qiokkci7f8
11774,22610,mongrels are the worst kind of dogs,nothate,none,TRUE,0.00049,dynabench entry,2a,train,lqlkttromx
5130,16679,Fuck sake I hate my boyfriend,nothate,none,TRUE,0.00493,dynabench entry,1,train,elgzdd8tvb
36083,47139,"I had to repress the black man in me, push down and hide something I am proud of because of others, as perception is reality.",nothate,none,TRUE,1e-05,dynabench entry,3a,train,cagnluiznm
32866,39594,Go home..all of you! this is OUR land.,hate,derogation,TRUE,0.99552,dynabench entry,3a,train,trrf46jwfp
6073,19637p,feminists are a burden to society,nothate,none,,,perturbation,2b,dev,oemywm1tjg
10125,21755,Calling women 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,TRUE,0.99919,dynabench entry,2a,train,oemywm1tjg
12835,23147,It's not a good idea to trust black barbies,hate,animosity,FALSE,0.00033,dynabench entry,2a,train,oemywm1tjg
10235,21811,It cannot be denied that women have a disdainful attitude towards us,hate,derogation,FALSE,0.00034,dynabench entry,2a,train,e3dsmnspob
27121,31830p,how come all the criminals didn't leave after being released from their chains? they all stayed in the areas? why they not go back home to relax?,nothate,none,,,perturbation,3b,train,tbubpfn6ip
36984,5645,We just should sack all those dirty liars MPs! Enough is enough!,nothate,none,TRUE,0.30146,dynabench entry,1,train,trrf46jwfp
12660,23059p,"They can not join the football team as they are women, and everyone knows this is a male sport",hate,animosity,,,perturbation,2b,train,trrf46jwfp
15292,24371,You should not participate in any concert man as your voice is horrible,nothate,none,TRUE,0.00037,dynabench entry,2a,train,vde7gn0nrl
28504,32597,"buddhism and daoism have been used by a lot of women to justify their  bullshit because of how vague their ideas and language are. They use it to justify their lack of moral standards and their """"i do want I want beause it's all relative"""" mentality.",hate,derogation,TRUE,0.99516,dynabench entry,3a,train,oemywm1tjg
20322,27263,I'm all for death penalty if that means killing you,nothate,none,FALSE,0.99929,dynabench entry,2a,train,oemywm1tjg
34963,4475,i dont know what they learned in the village back home but it isn't how we do it here,hate,notgiven,TRUE,0.99754,dynabench entry,1,train,cagnluiznm
29849,33328p,"let's be honest, how many of you want to become transgender because it's a deeply personal and important choice?exactly so why are people hating",nothate,none,,,perturbation,3b,train,elgzdd8tvb
2063,12842,Politicians are treacherous,nothate,none,FALSE,0.90867,dynabench entry,1,train,trrf46jwfp
5128,16677,Fuck sake I hate my teacher,nothate,none,TRUE,0.00784,dynabench entry,1,train,elgzdd8tvb
6451,19845p,"Many of my closest colleagues are muslim, vile",hate,derogation,,,perturbation,2b,train,tbubpfn6ip
9436,21401,you are very quiet in class and this is unacceptable,nothate,none,FALSE,0.96602,dynabench entry,2a,test,vde7gn0nrl
37105,5948,"I love women, my mother was one, but they just can't drive if their life depended on it",hate,notgiven,TRUE,0.99427,dynabench entry,1,train,gnzuctwed3
25261,30120p,"fuck you, you are always such a lazy arshole I always end up covering for you! Typical arab guy",hate,derogation,,,perturbation,2b,train,tbubpfn6ip
6863,20058,don't call this useless piece of shit a TV!,nothate,none,TRUE,0.1962,dynabench entry,2a,dev,lqlkttromx
19521,2685,Not a single member of the staff at my street's convenience store speaks English. This is the same in every corner in London. Why can't they just integrate?,hate,notgiven,TRUE,0.99657,dynabench entry,1,train,trrf46jwfp
10405,21898,"London at this time of the year is such a lovely, bright and vibrant place. I am in love with the views, the tiny alleys, the friendly people here. It is all so wonderful. All lovely and colourful, even the big, bright, colourful mosque in Regents Park. Well, perhaps everything but that.",hate,derogation,TRUE,0.99975,dynabench entry,2a,train,trrf46jwfp
12251,22846,populism is the worst fucking bullshit anyone can think of,nothate,none,TRUE,0.13479,dynabench entry,2a,train,e3dsmnspob
33625,40016p,"Its true They never bothered to exert any control over themselves. They're still too lazy to exert any control over themselves, but they want to control something, so they control th mass media and briib out politicians. Jewish always play dirty. Washington should start serving our own people, for once",hate,derogation,,,perturbation,3b,train,trrf46jwfp
22118,28268p,I'm looking for new best friends who love to befriend foreigners as much as I do,nothate,none,,,perturbation,2b,test,trrf46jwfp
26430,31458,"slam can't stand up to mockery hmm? Must be a pretty weak ideology.  The Prophet Muhammad was weak too, and had a very tiny penis. Haha!",hate,derogation,FALSE,0.01377,dynabench entry,3a,train,qiokkci7f8
38531,7612,Be safe. Wear a mask. And Stay away from Muslims.,hate,notgiven,TRUE,0.96617,dynabench entry,1,train,lqlkttromx
10071,21727,Wouldn't it be amazing if all nazis finally gathered and finished the job they started with the Js?,hate,support,FALSE,0.00067,dynabench entry,2a,train,oemywm1tjg
33483,39938p,"My aunt got married to a businessman. Our family is non-practicing Methodist, his too. In my experience, you can't trust any successful businessmen. Taken at face value you, at first, think you can trust. But that's the trap that they set for you. They are stingy and manipulate and deceive in order to enrich themselves on the hard work of others.",nothate,none,,,perturbation,3b,train,cagnluiznm
10920,22172p,"I love Chinese. They are so clever and hardworking. They are really nice people, mildly-mannered. They bring lots of new skills to this country. I love them and Chinatown.",nothate,none,,,perturbation,2b,train,cagnluiznm
2979,13770,I fucking hate myself,nothate,none,TRUE,0.00675,dynabench entry,1,train,e3dsmnspob
30670,33785,"I have a buddy whos wife is a principle in a black school (she's white, blue eyes) and typically all she deals with is fights and rapes and all the drama that leads up to it. She says all the parents honestly believe their boys will either 1) play pro sports, 2) be rappers. Parents fought against trade school programs they were trying to bring in because Antwon ain't gone be no welder, hes going to blackBall University.",hate,animosity,TRUE,0.99984,dynabench entry,3a,train,qiokkci7f8
6488,19864,those people all look like shitheads,nothate,none,FALSE,0.99963,dynabench entry,2a,train,cagnluiznm
30280,33568p,"However it is not too far fetched for white people to once again regain their deluded status as the dominant race on the face of the earth. I figure that if 10% to 20% of all white people in the world come together in full force, it wil be hard to stop them. I truly am convinced that we are doomed--and I hope they do NOT emerge victorious.",nothate,none,,,perturbation,3b,train,lqlkttromx
11673,22560p,are all the women fucking these black fellas?,hate,animosity,,,perturbation,2b,train,gnzuctwed3
17147,25307,would you like to be called ching-chong? Then stop using that fucking word,nothate,none,TRUE,0.04693,dynabench entry,2a,train,e3dsmnspob
4784,16327,i hate the black panther movie,nothate,none,TRUE,0.28006,dynabench entry,1,train,lqlkttromx
757,11490,I hate Hillary so much,nothate,none,TRUE,0.12204,dynabench entry,1,train,cagnluiznm
17950,25721p,"it is not easy to say, but this country allows free speech so I'll just say that I dislike hooligans. Please, leave me alone as they should not be allowed to attend important games, that's just how I feel",nothate,none,,,perturbation,2b,train,e3dsmnspob
11735,22591p,i wish all chinese would die of fucking corona,hate,derogation,,,perturbation,2b,dev,oemywm1tjg
35607,46882,"I'd like to live in Canada. it matches my current climate zone, it has loads of natural nature still left, has friendly people. or Italy cuz of the car culture, best driving roads",nothate,none,FALSE,0.99981,dynabench entry,3a,train,gnzuctwed3
8378,20857,My neighbourhood is packed with Asians. We celebrate new year twice a year! How cool is that?,nothate,none,TRUE,0.00034,dynabench entry,2a,train,trrf46jwfp
10907,22166,Discourtesy is the most significant quality of hurammis,hate,derogation,FALSE,0.00049,dynabench entry,2a,dev,e3dsmnspob
9382,21374,I love the idea of killing every single black person,hate,threatening,TRUE,0.99966,dynabench entry,2a,train,e3dsmnspob
1896,12676,black people ruin british culture,hate,notgiven,FALSE,0.08616,dynabench entry,1,train,tbubpfn6ip
29193,32969,"You plonker, don't talk about shit you don't understand. I AM A PROUD BOY and nobody funds us whatsoever. We are completely self funded thru our membership fees and duties.",nothate,none,FALSE,0.99991,dynabench entry,3a,train,trrf46jwfp
23117,28825,black people are the antithesis of intelligence,hate,derogation,FALSE,0.00041,dynabench entry,2a,train,e3dsmnspob
20940,27631p,Those with the largest hindu belief have ancestry roots in India.,nothate,none,,,perturbation,2b,train,cagnluiznm
38383,7455,moslems are so inc3stuous,hate,notgiven,FALSE,0.08739,dynabench entry,1,train,cagnluiznm
27402,31988,"anyone calling themselves asian, bl@ck, Hispanic.. their not Americans. their Xenophobic. simple as that",hate,derogation,FALSE,0.05756,dynabench entry,3a,train,gnzuctwed3
32795,39555p,I am telling you that anti-immigration propaganda is part of the war waged by this supposed golden fucking standard of whiteness,nothate,none,,,perturbation,3b,train,lqlkttromx
22574,28519p,"Your flatmate is hyper, how could you live with him?",nothate,none,,,perturbation,2b,train,cagnluiznm
19569,26874p,Muslims are a cancer to the world! I hate them so much!,hate,dehumanization,,,perturbation,2b,train,gnzuctwed3
37217,6077,I'm sick of hearing all jews are not a lowlife scum,hate,notgiven,FALSE,0.04787,dynabench entry,1,train,oemywm1tjg
6927,20094,I love the idea of burning all the lesbians,hate,threatening,TRUE,0.99968,dynabench entry,2a,train,e3dsmnspob
11007,22217p,"These people are all wrong and I disagree with their opinions on Hollywood, they need to stop making it out to be so incredible. Everyone thinks that they are amazing and that there is nothing wrong with it but I do not understand how.",nothate,none,,,perturbation,2b,train,cagnluiznm
7803,20555,Hearing a woman speak is the most tedious sound.,hate,notgiven,FALSE,5e-04,dynabench entry,2a,train,trrf46jwfp
28015,32322p,Remember: fake friends will never be there to have your back when things go wrong and you lose your money. It's much easier for them to just pack up and find someone else to pretend to be mates with.,nothate,none,,,perturbation,3b,test,ibsvsbliwx
30763,33836p,"America is only 60% white if you include """"white"""" hispanics and arabs in that number. And you ignore the millions of illegal immigrants , the real number is probably closer to 40%.",nothate,none,,,perturbation,3b,dev,qiokkci7f8
12030,22738,"clap for the nhs but not those in charge of this country, its their fault fucking covid spread",nothate,none,TRUE,0.02797,dynabench entry,2a,train,gnzuctwed3
989,11727,Attack any allah worshippers that you see,hate,notgiven,TRUE,0.89052,dynabench entry,1,train,gnzuctwed3
6716,19982p,"I love the idea of burning all the indigenous land for deforestation, we need wood",nothate,none,,,perturbation,2b,train,elgzdd8tvb
34722,43996,"Aryan women should be forbidden by Nuhremberg/Jim Crow-style laws from marrying kikes and any other non Whites for that matter. The Old Testament ordered the jews to abstain from interracial marriages with """"goyim"""", we need to start doing the same towards non-Whites including hypocrite kikes.",hate,derogation,FALSE,0.00053,dynabench entry,3a,train,gnzuctwed3
7798,20552p,so glad I'm not an ignorant jackass like you,nothate,none,,,perturbation,2b,train,gnzuctwed3
36269,47239,i need to warn you She.. makes.. the.. house.. disgustingly.. untidy.. on PURPOSE!?!?!,nothate,none,FALSE,0.98788,dynabench entry,3a,train,vde7gn0nrl
28931,32829,"In Africa they will die at 25 in warlord-general Ooga N'gbooga's army in a long and bloody civil war. Here in America, they get everything they ever wanted handed over on a chicken-flavored platter",hate,derogation,FALSE,0.07225,dynabench entry,3a,train,gnzuctwed3
30314,33590,"Nope, I guess they are just awaiting the signal from Q.",nothate,none,FALSE,0.99978,dynabench entry,3a,dev,trrf46jwfp
18968,26548p,"this is getting out of hand now, I have had 5 arguments today already just because I casually expressed my opinion, just because you think I should go to rehab mean I do, of course I dont and I dont see why anyone would. This is so silly and is starting to exhaust me now",nothate,none,,,perturbation,2b,train,tbubpfn6ip
24645,29669,'all Muslims are terrorists' is an old overused argument to discriminate against Muslims,nothate,none,FALSE,0.99975,dynabench entry,2a,train,lqlkttromx
27114,31827p,Men are superior to women in anything physical. Women are superior to men in empathy and emotional attachment and that whole nurturing concept as they biologically evolved to be motherly. Some psychological differences make all women mentally ill though,hate,derogation,,,perturbation,3b,test,z42dvbywzv
18482,26152,I love how abusive asylum seekers are,hate,derogation,FALSE,0.00042,dynabench entry,2a,train,gnzuctwed3
37767,6746,gays and lesbians can not marry in fucking church,nothate,none,TRUE,0.06081,dynabench entry,1,train,vde7gn0nrl
23834,29256,There are two types of people in this world. people i actually respect and mongoloids,hate,derogation,TRUE,0.98635,dynabench entry,2a,train,qiokkci7f8
26503,31494p,"I have ranked the significance of a compliment based on whos giving it, from most to least genuine: 1. Children 2. Old People 3. Gay Men 4. Drunk girls you meet in the bathroom 5. Random women on the street 6. Your Siblings 7. Your Friends 8. Your Mum 9. Straight Men",nothate,none,,,perturbation,3b,train,cagnluiznm
4330,15859,there is no difference between white women and a white door,hate,notgiven,TRUE,0.99849,dynabench entry,1,train,vde7gn0nrl
20365,27283p,I endorse death penalty if it that means wiping women out of this neighborhood,hate,threatening,,,perturbation,2b,train,qiokkci7f8
38363,7431,Most Indians are inbred,hate,notgiven,FALSE,0.13265,dynabench entry,1,train,gnzuctwed3
625,11358,It's natural and right to fear blacks,hate,notgiven,TRUE,0.88621,dynabench entry,1,train,gnzuctwed3
30596,33747,"I call a spade a spade and a slut a slut. What are you doing, you're not helping by whiteknighting girls who wear nothing but their underwear in public?",hate,derogation,FALSE,0.00012,dynabench entry,3a,train,qiokkci7f8
30571,33733p,The fact that you find it acceptable for any firearm to be targeted to any person who is a towelhead just makes it obvious that you're a patriot to your country.,hate,derogation,,,perturbation,3b,dev,yjmq90i6rd
26351,31415p,"You're correct, as a white guy, I don't like seeing Chinese guys get the sword. However, I do enjoy seeing chinese government getting what they deserve after they fucked around with world.",nothate,none,,,perturbation,3b,train,lqlkttromx
36592,5221,Women who don't want kids are freaks,hate,notgiven,TRUE,0.93382,dynabench entry,1,train,gnzuctwed3
4871,16417,the thought of a world free of gays makes me so happy,hate,notgiven,TRUE,0.92906,dynabench entry,1,train,tbubpfn6ip
39844,9068,my husband told me to fuck off,nothate,none,TRUE,0.00648,dynabench entry,1,train,elgzdd8tvb
25425,30203,our country requires a good scrub and I will begin with the polish,hate,threatening,FALSE,0.01269,dynabench entry,2a,train,tbubpfn6ip
8611,20983p,the word n*gga should be used with no taboos. It's a perfect term!,hate,derogation,,,perturbation,2b,train,trrf46jwfp
25420,30200p,Throwback to when this little mongoloid twat was the worst of all your problems,hate,derogation,,,perturbation,2b,train,gnzuctwed3
24120,29404p,No one likes fucking rude mail men,nothate,none,,,perturbation,2b,dev,tbubpfn6ip
14184,23827,The Traveller Movement is useless and should no longer exist,nothate,none,TRUE,0.00032,dynabench entry,2a,train,e3dsmnspob
24819,29760p,my beautiful sister converted and now is a Buddhist like me,nothate,none,,,perturbation,2b,train,gnzuctwed3
37079,5922,"All races are equal, Blacks are not inferior",nothate,none,FALSE,0.96443,dynabench entry,1,train,trrf46jwfp
24311,29503p,its time to talk about two intertwined concepts: beauty and arabs,nothate,none,,,perturbation,2b,train,gnzuctwed3
33664,40039,"hey you stop being a faggot, deal with women like the rest of us and have some kids! Your ancestors did it, so can you!",hate,derogation,TRUE,0.00014,dynabench entry,3a,train,vde7gn0nrl
26667,31588,"where did all the nonbinaries come from? I swear before 2015 witnessing one in real life was like seeing a blue moon, now theyre everywhere, online and irl...",hate,animosity,TRUE,0.97553,dynabench entry,3a,train,gnzuctwed3
17219,25341,"this is getting ridiculous, why does everyone think rag-heads are not evil, they really are and it should be common knowledge to everyone, I dont want to have to go around informing people when they should already know",hate,derogation,TRUE,0.5705,dynabench entry,2a,dev,elgzdd8tvb
13127,23305,twinkies make me feel sick when i eat them!,nothate,none,FALSE,0.98961,dynabench entry,2a,test,lqlkttromx
17830,25654p,"it is not easy to say, and do not come for me in the comments as this country allows free speech so I am allowed to express my opinion and dislike towards those who call people brownies, so leave me alone as they should not be allowed to exist, thats just how I feel",nothate,none,,,perturbation,2b,train,lqlkttromx
2432,13220,No foreigners welcome at my party,hate,notgiven,TRUE,0.99645,dynabench entry,1,train,gnzuctwed3
26622,31563p,"I have no idea what his point is, but as a person who liked the original blade runner and the sequel. I think cyberpunk is utter trash that will be mass consumed and praised by the common r3tard",hate,derogation,,,perturbation,3b,train,gnzuctwed3
13650,23564,it is awful that i do not feel safe as a refugee,nothate,none,FALSE,0.94383,dynabench entry,2a,train,qiokkci7f8
21791,28098p,"it is best to pretend that i have no hatred towards my friends kids, but sadly it is a lie. They're little brats",nothate,none,,,perturbation,2b,train,gnzuctwed3
24863,29783p,I love it when social media goes off on Muslim-haters,nothate,none,,,perturbation,2b,train,trrf46jwfp
6541,19892p,I love to see one less arsehole on the street,nothate,none,,,perturbation,2b,train,elgzdd8tvb
9787,21582p,"I don't want to go to my cunty speed awareness course, it'' be full of smelly pakis",hate,derogation,,,perturbation,2b,train,elgzdd8tvb
17536,25497p,When will those useless plebs die! fuck!,hate,derogation,,,perturbation,2b,train,lqlkttromx
2906,13697,i cant differentiate between a black man and a black cat,hate,notgiven,TRUE,0.99136,dynabench entry,1,train,vde7gn0nrl
11232,22334,British government is in deep shit,nothate,none,FALSE,0.99974,dynabench entry,2a,train,e3dsmnspob
25618,30298p,"Filthy, dirty, fucking useless animals!  That's what brownies are",hate,dehumanization,,,perturbation,2b,test,trrf46jwfp
5338,16890,"trans shouldn't have kids, they will corrode them",hate,notgiven,TRUE,0.97647,dynabench entry,1,dev,oemywm1tjg
36796,5425,Being trans is only right when it's Halloween!,hate,notgiven,TRUE,0.99838,dynabench entry,1,dev,trrf46jwfp
18636,26233,I love how stupid females are,hate,derogation,TRUE,0.99957,dynabench entry,2a,train,gnzuctwed3
26026,31250,I'm so glad our company hired more female writers this year,nothate,none,FALSE,0.98679,dynabench entry,3a,train,vde7gn0nrl
28594,32644p,"is there any actual evidence that early puberty is good, or is this just another one of those things like trannies that are abnormal",hate,derogation,,,perturbation,3b,train,elgzdd8tvb
20091,27143p,"the mood is extremely shit today at my office, my colleague explained the new policy to me and it just put me in a shit mood someone like that thinking they can talk to me even though they are clearly beneath me I didnt understand any of it",nothate,none,,,perturbation,2b,train,tbubpfn6ip
39300,8486,I hate people who hate gay people,nothate,none,TRUE,0.16519,dynabench entry,1,train,elgzdd8tvb
15547,24499p,"It is so annoying having to explain myself and my reasons for disliking curry, everyone should already be aware that I cant handle spice and should feel the same",nothate,none,,,perturbation,2b,train,qiokkci7f8
6093,19654p,"I hate niggers, they are horrible",hate,derogation,,,perturbation,2b,test,oemywm1tjg
9092,21227,I love the fact that disabled people dont even try to integrate in our society,hate,derogation,FALSE,0.00041,dynabench entry,2a,train,e3dsmnspob
6193,19710p,me and my Niggers smell bad after the gym lol,nothate,none,,,perturbation,2b,train,tbubpfn6ip
24072,2938,"Hate is encouraged when promoting division with immigrants, it is very dangerous",nothate,none,FALSE,0.95018,dynabench entry,1,train,oemywm1tjg
25166,3007,I hate when women talk while they're on their periods,hate,notgiven,TRUE,0.85837,dynabench entry,1,train,lqlkttromx
35155,46573,Nobody cares about FTMs so no studies are done on them,hate,derogation,FALSE,1e-05,dynabench entry,3a,train,gnzuctwed3
4199,15717,"]Politicians are shit at this stuff \,always wasting billions.",nothate,none,FALSE,0.89609,dynabench entry,1,train,cagnluiznm
30766,33838,Trans women don't exist. Just men with mental illnesses,hate,derogation,FALSE,1e-05,dynabench entry,3a,train,tbubpfn6ip
12891,23175p,wommennnnnn are brave,nothate,none,,,perturbation,2b,train,e3dsmnspob
5298,16848,"We should definitely fund more pro-apartheid groups, they need some assistance in their great work",hate,notgiven,TRUE,0.99861,dynabench entry,1,train,qiokkci7f8
12441,22937p,I'm disgusted with the way immigrants treat UKBA!,hate,animosity,,,perturbation,2b,train,lqlkttromx
28349,32511p,Why don't Max just stay in the kitchen?,nothate,none,,,perturbation,3b,train,cagnluiznm
12337,22887,Muslims like me should be shot? Shut up,nothate,none,TRUE,0.00087,dynabench entry,2a,train,tbubpfn6ip
3236,14039,trump is a rapist,nothate,none,TRUE,0.07351,dynabench entry,1,train,tbubpfn6ip
17216,2534,Homosexuality is abhorrent,hate,notgiven,TRUE,0.73584,dynabench entry,1,train,gnzuctwed3
25359,30169,there are plenty of reasons why people act the way they do and why some communities think that they are victims all of the time.   all of these south asians taking advantage when their worth is  the genuine equivalent to an insect in the garden.,hate,dehumanization,TRUE,0.52187,dynabench entry,2a,train,tbubpfn6ip
5134,16683,Fuck sake I hate my sister,nothate,none,TRUE,0.00496,dynabench entry,1,train,elgzdd8tvb
29654,33209,"Hello followers. Who do you think I should troll today? Misogynists, racists, homophobes or MAGA? It is a trick question because these are all the same people.",nothate,none,FALSE,0.9999,dynabench entry,3a,train,cagnluiznm
9365,21365p,I'm a huge fan of those that overtly say what everyone's thinking: working with lesbians is way more fun than having an all straight team,nothate,none,,,perturbation,2b,train,trrf46jwfp
1959,12740,there are more black supremacists,hate,notgiven,TRUE,0.99025,dynabench entry,1,train,tbubpfn6ip
15041,24245,Society sucks because they havent been killed yet,nothate,none,TRUE,0.00074,dynabench entry,2a,train,e3dsmnspob
12546,22991,why the fuck do the UKBA hate all refugees,nothate,none,FALSE,0.99971,dynabench entry,2a,train,lqlkttromx
20380,27290p,"it's a shame to have people like fags in this society, they should be dead",hate,derogation,,,perturbation,2b,train,vde7gn0nrl
22613,28540,ill marry someone who loves attacking gypsies as much as i do,hate,threatening,FALSE,0.00262,dynabench entry,2a,train,e3dsmnspob
18620,26222p,I love hateful rants on youtube,nothate,none,,,perturbation,2b,train,qiokkci7f8
9030,21196,Im extremely grateful that there are no black people in my high school,hate,animosity,FALSE,0.00032,dynabench entry,2a,train,e3dsmnspob
4443,15975,I´ve never met a single nice Ching-Chong,hate,notgiven,TRUE,0.98877,dynabench entry,1,train,trrf46jwfp
32553,39426p,people who couldnt even invent the wheel are lining up to buy ou inventions with our hard-earned welfare money and other gibs.,nothate,none,,,perturbation,3b,train,tbubpfn6ip
2992,13783,Wohoo! Thats our fucking team!,nothate,none,TRUE,0.01332,dynabench entry,1,train,e3dsmnspob
2162,12943,my dog is really smelly and dirty,nothate,none,TRUE,0.46226,dynabench entry,1,train,oemywm1tjg
27884,32248,"I'm not racist, my best slave is black",hate,derogation,TRUE,0.99991,dynabench entry,3a,train,gnzuctwed3
